Christina	Martin		229		No	L.Ac., Dipl.AC, MTOM, FABORM.	F	https://www.berkeley-acupuncture.com/about-us/	Christina “Mei Wen” Martin is an Acupuncturist, Chinese Herbalist, Life Coach and Teacher and has been in practice for almost twenty years. Christina holds a Master’s Degree in Traditional Chinese Medicine, is California and New York state licensed and is a nationally certified Diplomat of Acupuncture. After having studied with the late great master, Dr. Richard Tan for her whole career, she is considered an expert in musculoskeletal issues, including sports medicine, and all aspects of internal medicine with an emphasis on gynecology and fertility.	Orthopedics	17	Sports Medicine	25		#N/A	Musculoskeletal, Sports Medicine, Internal Medicine with an emphasis on Gynecology and Fertility.	Personal Bio					$150	$95		Yes	Cigna United Healthcare Aetna Sutter Select IATSE Harrington Health	10,2,29,26,35,36	Practice	christina@berkeley-acupuncture.com			#N/A		September 25, 2000					Yes			
Brian 	Barlay		230		Yes	L.Ac.	M	http://www.brianbarlay.com/#brian	Brian Barlay has over 30 years of experience in the healing arts. He received an Asian Studies degree from U.C. Berkeley in 1983. Graduating from the American College of Traditional Chinese Medicine in San Francisco in 1991 he then received post-graduate training at the Chengdu Teaching Hospital in Sichuan, China. Brian was an Associate Professor on the faculty of the Acupuncture and Integrative Medicine College in Berkeley (AIMC) for over 10 years, teaching numerous classes in point location and clinical supervision. Brian is a lifetime Oakland resident and has been married for 28 years and has two children. He has a 20 year background of teaching and practicing Tai Chi Chuan and is an avid, competitive tennis player.	Orthopedics	17	Fatigue	8	Allergies	2	Musculoskeletal Conditions, Fatigue, Allergies, Pain Conditions, Headaches, PMS	Personal Bio	Yes	General Acupuncutre - look at individual specialists		http://www.temescalacupuncture.com/practitioners.html	$125	$85		Yes	Alta Bates Medical Group/UMR
 Blue Shield
 Cigna
 Harrington Health
 Kaiser Permanente 
 Sutter Selecth	1	Single Practitioner Location	bb@brianbarlay.com	https://en.yelp.com.ph/biz/brian-barlay-l-ac-oakland	American College of Traditional Chinese Medicine	4	University of California, Berkeley / Asian Studies	January 19, 1993					Yes			
Cara 	Brockbank		231		No	L.Ac.	F	http://www.temescalacupuncture.com/practitioners.html	Cara received her Master's Degree in Oriental Medicine from Meiji College of San Francisco in 1997. After opening her acupuncture practice, she began her post-graduate studies in alternative and classical Taoist Chinese Medicine and trained in the traditional healing arts of Qi Gong and Chi Nei Tsang. Her goal is to provide her patients with an integrated approach to healing, considering all aspects of their physical and emotional state while helping them to reconnect with themselves.	Women's Health	28	Pediatrics	19		#N/A	Women's Health and Family Medicine	Personal Bio					Does not list	Does not list		Doesn't Say		#N/A	Single Practitioner Location			Meiji College of San Francisco	#N/A		May 11, 1998					Yes			
Deborah 	Croan		232		No	L.Ac.	F	http://www.deborahcroan.com/	Deborah have a Masters of Science in Traditional Chinese Medicine from the Academy of Chinese Culture and Health Sciences in Oakland, CA. She is licensed by the state of California and the National Certification Commission for Acupuncture and Oriental Medicine, and a current member of the California Society of Oriental Medicine. Her practice concentrates on pain management, women’s health and sports medicine. Whether it be a weekend warrior or a mom trying to get back into shape, she find it so rewarding to assist people in achieving their fitness goals.	Pain Management	18	Autoimmune	3	Women's Health	28	Pain Management, Compromised Immunity and Women's Health. 	Personal Bio					Does not list	Does not list		Doesn't Say		#N/A	Single Practitioner Location	Deborah@DeborahCroan.com	https://www.yelp.com/biz/deborah-croan-l-ac-m-s-oakland	Academy of Chinese Culture and Health Sciences	2		April 24, 2006					Yes			
Bianca 	Di Giulio		233		No	L.Ac.	F	http://tcmwellnessprinciple.com/#about	Bianca Di Giulio is a licensed acupuncturist and Doctor of Acupuncture and Oriental Medicine (DAOM). Prior to her career in TCM, Di Giulio attended UC Berkeley to pursue social work where she earned her B.A. in social welfare. After college, she practiced social work as a bilingual family advocate at a family resource center in Lake Tahoe, while learning more about anatomy, energy work, and therapeutic massage. In addition to Chinese medicine, Di Giulio is passionate about cooking delicious meals, enjoys baking, and is a proud novice gardener, all inspired by her Italian heritage. 	Women's Health	28	Cancer Support	4		#N/A	Women’s Health and Integrative Oncology	Personal Bio					Does not list	Does not list		Yes	Our office is pleased to provide direct billing services for patients with acupuncture benefits.		Single Practitioner Location	drbianca@tcmwellnessprinciple.com	https://www.yelp.com/biz/bianca-di-giulio-l-ac-oakland-4	Acupuncture & Integrative Medicine College	3	University of California / B.A. in social welfare	August 24, 2009					Yes			
Andrea 	Lazarin		234	Verified	Yes	L.Ac.	F	http://sfbluebuddha.com/treatments/practitioners/andrea-lazarin-l-ac/	Andrea Lazarin is a licensed acupuncturist and massage therapist. She facilitate the reintegration of scattered monkey-mind to quiet self awareness, help a body in pain connect to it’s inner intelligence and ability to heal. Her goal and the joy of her work, is helping others embrace this true well-being. She combine multiple massage styles, gentle acupuncture, Traditional Chinese Medical Theory, nutritional and lifestyle advice to offer Whole Person Care.	Pain Management	18	Stress Management	26	Gastrointestinal & Digestive	10	PMS, Insomnia, Acute Injury and Chronic pain, Depression and Headaches, Anxiety, Stress and Digestive Disorder.	Personal Bio					135 for Acu, 155 for Bodywork	$85 for Acupuncture, $105/145 for Acupuncture and Bodywork 60/90 min  		No		#N/A	Practice	handslisten@gmail.com	https://www.yelp.com/biz/andrea-lazarin-acupuncture-oakland-5	Southwest Acupuncture College  2006-2009 Acupuncture and Integrative Medicine College  LAc, MSOM 2009- 2011	#N/A	Universal Therapeutic Massage Institute  CMT 2002      Technical Vocational Institute (now Central New Mexico Community College) AA Liberal arts- Focus on Health Sciences 2004 -2006    China Academy of Traditional Chinese Medicine, Training Center, Beijing, China   TuiNa Certificate  2004	September 14, 2011				CA	Yes	Yes		
Awny 	Rael		235		Yes	L.Ac.	F	http://www.onpoint-sf.com/	Awny is a licensed Acupuncturist and Herbalist with a Masters of Science in Traditional Chinese Medicine and a Reiki Master. She treat patients with a caring and compassionate touch, and her acupuncture technique is gentle, painless, and effective. She take a holistic and individual approach to healing, creating a customized treatment plan for each patient.	Sleep Disorders	24	Pain Management	18	Neurological	16	Anxiety and stress reduction, Pain management for acute and chronic pain, Neuromuscular pain, Headaches & migraines, Sleep disorders, Digestive disorders, Allergies, Reproductive health, Integrative fertility/IVF preparation, Endocrine disorders, Internal medicine, Auto-immune, Oncology/cancer support, Systemic disorders	Personal Bio					$155	$105.00		Yes	I accept some insurance plans. Please contact me prior to booking your appointment to check your insurance benefits.	34	Single Practitioner Location	awny@onpoint-sf.com		Americal College of Traditional Chinese Medicine	#N/A	SF State- BA in Integrative & Holistic Helath	April 22, 2015					Yes			
Denise 	Bowden		236		No	M.S., L.Ac.	F	https://rootandbranchcenter.com/the_clinic/denise-bowden-acupuncture/	Denise Mailloux Bowden, M.S., L.Ac. is a licensed acupuncturist and clinical herbalist. Denise completes a holistic assessment by taking a detailed history, evaluating diet and lifestyle, and customizing a treatment plan. For her pregnant patients, Denise is well connected to the birth and baby community and, as a mommy herself, knows lots of kitchen table remedies to ensure women feel healthy and strong. She treats the common and troublesome side effects of pregnancy such as nausea, headaches, and mood concerns as well as breech presentations. 	Women's Health	28	Pregnancy	22	Fertility	9	Women's Health, Pregnancy Support, Fertilty	Personal Bio		Fertility, Pregnancy, Post Partum, HIV support, Cancer Support, Respiratiory, Mood Disorders, GI Disorders, Pain		https://rootandbranchcenter.com/commonly_treated/	$200	$105.00		Yes	Cigna PPO or Interplan	10,18	Practice			American College of Traditional Chinese Medicine	4	Colby College in Waterville, Maine / Bachelor’s degree with a double major in Women’s Studies and Psychology	April 18, 2006					Yes			
Courtney Maree 	Reiman		237		No	DACM, L.Ac.	F	https://rootandbranchcenter.com/the_clinic/rb-practitioners/courtney-reiman-acupuncturist/	Courtney Maree Reiman is a Doctor of Acupuncture and Chinese Medicine and a board certified acupuncturist and clinical herbalist. Courtney received her education from the American College for Traditional Chinese Medicine. As a part of her clinical training, Courtney also studied at Zhejiang Chinese Medical University in Hangzhou, China, where she received advanced training in orthopedics and gynecology. Courtney also enjoys helping patients who struggle with pain. As a former professional ballet dancer and current yoga teacher, she uses her anatomical awareness and training in orthopedics to guide patient care.	Women's Health	28	Orthopedics	17	Fertility	9	Women’s Health, Orthopedics and Gynecology, Fertility	Personal Bio					$150	$105.00		Yes	Cigna PPO or Interplan	10,18	Practice		https://en.yelp.com.ph/biz/courtney-maree-reiman-lac-san-francisco	American College for Traditional Chinese Medicine	#N/A	B.A. in Japanese language and East Asian Studies	September 21, 2016					Yes			
Nicole 	Withrow		238		No	L.Ac.	F	http://www.nicolewithrow.com/about/about.php	Ms. Withrow is licensed to practice Chinese Medicine in Maryland and California, is a Diplomate of Acupuncture, and a Diplomate of Herbology with the National Certification Commission for Acupuncture and Oriental Medicine. Nicole Withrow combines the best of Traditional Chinese Medicine with experience in the Western sciences to formulate a unique and caring style of acupuncture that is based on ancient tradition and the best of modern science. Ms. Withrow received her four-year Traditional Chinese Medicine post-graduate degree from Emperors College in Los Angeles, California and a BA Degree in Psychology from the University of Arizona.	Fertility	9	Pregnancy	22	Pre & Postpartum	21	Fertility, Pregnancy and Postpartum	Personal Bio								No		#N/A	Practice	contact@withrowinstitute.com 	https://en.yelp.com.ph/biz/nicole-withrow-ms-lac-san-rafael	Emperor’s College of Traditional Chinese Medicine	6	University of Arizona / BA Degree in Psychology	December 30, 2003					Yes			
